id,userId,courseId
432f7c57-af79-4ff6-96db-c6a3aceadcbd,c2a842eb-5eeb-4933-a51c-ec5bb5311f84,7aff9658-0ced-420f-bb47-1fcf8780fd9b
1f8a4a9b-e779-430b-898e-0fd53982e1cf,4baaf313-c32f-4aa9-835c-8f247f9ec6c5,7f0acc72-b762-4e63-be99-41b5999b8550
e8c1ec05-3453-4d38-a8c3-41a10cb81b08,4d244d08-9b6f-4865-b896-a1a88b736ba7,0e4a753b-6745-4769-9b50-b708278e967d
e8f8582a-c103-43d1-b501-7f5f86ae33d1,50f0d9b2-7cf7-4ead-83d4-d5180f1a7636,d6ac31c6-0ed4-42e4-ac31-8dfdf5e25ad9
ee13ac92-d653-4afe-8dea-4731ec88275a,d8162a77-eed9-4dfa-b997-e8c25757412e,7d8dceed-1b38-4393-be3a-167ac2fbe639
7a08b6ee-b580-433a-a738-77be4864a6e7,5536bdcd-3fee-42eb-9adb-27c95f698508,c8c6034b-f22e-4fbc-ac8b-c7232736c765
70652f23-6eb1-4188-9efe-375c66bd5832,c9ac29ae-eb45-498c-a49d-ea56c7795843,734ec481-9521-4285-a928-1c95c4dbb853
810d91bc-26fe-4c6e-9b47-86fd113b7f90,e1ab434d-8a25-46e6-9a89-76a376470557,e29745be-54e6-415d-95fb-5a80d7bf9ae3
f6eecd45-05b5-465f-8db7-79863e4ded4e,c0b6a616-bbf2-4bd2-bade-c92428e02a7f,e302c767-a0c5-4884-abf8-055d0b2e90f8
18ebc7ae-4042-441b-ba16-31e3fd8aa460,994ea6a7-fa28-45d8-a1fd-76a270cb22b3,21c7dbd7-805b-4503-8826-9450d2acfaba
085361b0-b0e1-4eb4-ab58-a40ba134a357,5eb7ce98-9138-45b6-acdc-631963b7ced3,40129867-7931-419e-b446-cb345f45f266
00a6cd23-1fae-43a0-a267-07a622f336d3,3cd76dd1-1272-4094-bd4d-49afbca1b07b,8e6c0941-26cc-4025-85e1-5d5bcde4cf21
c431dbaf-bf78-4804-aaa2-d52c76ec4511,faff1075-3045-4ca6-9428-c24fc47fd1bb,3effc60e-edc2-453f-9722-1e66c8ca3cf1
d2a3a0e7-9bd6-434c-8364-25dc70fb1627,276ccdc4-ecd3-46c8-9e2c-cec229c1b70d,09b0cdd9-935f-4c72-94d6-3ae49c306e1b
6caf06d1-d863-445a-b3a6-7ffca373734e,7fd0a260-80e2-4c73-9c81-1374c73dce21,a00e8925-7a82-4038-9d10-f467df41f780
210547b9-9644-4fb4-87f0-cb42546305a0,2d8f3fce-72b1-4135-907e-91617b6f0196,8ce640b0-8289-4221-a1a2-199ebbe16285
ab30a62f-a007-4947-aa6b-a15ddb1a80d6,1139cf5e-1e0d-459d-9c76-99f71153d1c2,56ff73fa-e489-416b-b6c7-8ee8a64ae54d
0c8dd256-e698-44a8-8eb2-22bc6077aa7d,af8cb598-19c8-4f3e-963f-4ee478e69aad,7454cca3-bcb2-42e9-b8b3-602227213603
a67bc444-ceba-4d2d-818b-36c74d938f55,9d2a91cd-b48d-4b15-8fb0-e9bb46d408dc,fc148caf-ae6d-4b50-b5a7-d5fbbea33f71
f905eba1-c450-4b17-8be9-86b6c8a0abed,5d269bf9-26a0-46c4-993a-8857d2537d09,570980b9-830b-469c-ba61-af635df13d72
2ce6cbb2-7841-4d07-8f73-46698d7bad88,ebfa1bd4-167b-42b1-8d1b-ae5a514ffe59,88fa8fed-0e56-4198-8bda-e412807dfaa2
fa90724f-4376-4460-b8bc-b7966d472267,befaa9bf-5f04-40af-8cf7-954317df39f0,79e4dba4-e470-4477-83e2-82ac260ac95f
ca4bd462-ee6f-49c0-ba57-206ef584263d,c6dfce7a-180e-4283-b465-1475c262954b,6154a1ce-7f69-4876-90b6-eacef94fd561
f05a94c0-bd18-4aa7-92fc-3985becbcc8d,51ea4e0f-8987-45c6-b9b7-a2aa8cf0952d,631f9c17-1fe3-4536-8622-b92d8bdef300
4815ed0f-a03b-41e8-832c-af3e410f45c6,e623d946-f475-4b5c-9698-60671da3dd15,2eb3a1a4-6961-48cd-bf7c-70309a5cfb7e
3d2a48c0-5205-4223-bed1-e2eb2d15a80d,70ba352f-d42f-4bac-b82f-3ac34ffe08d1,d1567487-2488-4a06-b23e-e30abfcdcbde
ab47cfa8-9ffd-442e-ac5b-c9ec45219b8e,745137c7-7848-43cf-ba76-7c2af2e3c3e9,be6da46e-f228-4af8-98dc-1f9f303a3cce
96076763-62b5-4298-9089-d12a1351a8d7,c6a23973-2307-4e4f-97ba-2d0d42c30892,cc74dc7b-c52e-41b8-9a6d-5544b30f66da
338112c5-0431-421b-9f73-5653d0568dfd,4d168da6-e461-4818-978c-e93aeb2022b9,cb826be0-6ebe-4042-86b7-888fde716f01
ae8ec7b7-c303-4995-85da-4729fefdb4a8,8f4a18e7-be87-458b-bdf4-b5a11bf6dd06,3514f133-4fb3-4f37-8393-f70e7ad95315
34a13a52-8a6d-44b4-a340-8863e88c85d2,6409e185-b791-44fd-9be1-ef5c95fc10f2,724456b6-fe84-41c8-b848-4dd3a2f41e3b
9a72ebf4-a609-47a3-8dfa-8753eb19df0b,bf959bd5-62e4-4847-8f68-b9069862803a,c7ed251b-17d2-400f-83d3-521910d75f99
d5475dc1-4466-4619-bb5a-6b2848024aa3,69809cf9-a2d6-415a-9a8a-e11562fd16f2,aa8908d1-1126-41d8-bdc3-051723aa215c
a7e98034-ea99-4891-bc0d-eff8aaf4af35,a163fbce-5973-441d-95ba-60e066b61853,9206448c-a015-4273-9fe5-983640289463
ceefee5c-6b0e-44c5-81fa-50f4dd6bcb18,04bf1921-67b3-4f6e-ad7e-9b74a084f25a,2cf54002-5fae-4d9a-9313-ea0b1b5542cb
869ec1a5-56d9-4e6c-8061-ebe9215c5a17,a7cd6db9-4d84-4aec-b57e-5b045916d792,df0c939a-6d58-4f8e-9036-0e301df50385
e2c5cc84-ac59-4e71-acca-f57f332914ea,3adab047-bb5e-4ebe-9726-2ccb5a0bb18b,47e25739-8245-44ab-83f7-c19c553609a1
bf9f2607-9c1f-40ac-a2fa-b11da7c6cf6d,d1ddaa41-6bf9-49c3-9ec4-3e3d4d9b1e37,69548789-08f6-4c95-af06-d646e4a8fa14
1324abc6-0d85-4139-8786-3c812039caa6,44fa6890-ddc4-4029-9e8b-5e0abe20887d,6f507baf-bde4-4d4f-84da-1cb457737970
2aac6634-7f4d-4e40-89ed-468196fe224a,8765a4fd-75ff-46bf-89fd-ef622cdc7ec8,69548789-08f6-4c95-af06-d646e4a8fa14
c8847422-02dd-49e9-92a2-09601654d4c7,26b9cf0b-b1b9-4a0a-bec7-b6411aad6313,19399cc9-bb0c-4cf2-96ff-250eb14b977c
3852fbf7-7a2e-4882-87bd-34b65ceb4a04,6a61f77f-2321-4aeb-84cb-bf97b4a62d0b,b97e025d-57e3-4c80-ab20-200b4dd180d6
fce8e449-9ca3-458b-b3aa-d6685f5ad352,0f6b110e-bcdf-49cb-9d71-228877b7b4a7,da219fca-4731-43a1-b055-1afa54fa4192
453d0590-3498-4bfd-97f8-fc008729e246,d3af08bf-715f-4e6a-b94d-413e07d1ba33,6e669838-7688-432f-b3ef-0ebf8b7c4ada
c78945e9-fae2-4b55-8810-4bd2d139b676,8160e718-5cf3-4f45-830d-c480c08a340f,ead0b35c-982e-4e6c-b383-fb378d184921
df1091f7-6db8-4d67-a45b-f96b46f779f7,5ebc2306-b022-498a-96f2-0c96a0d511fc,613d3e24-cac5-4633-8083-7a5ff4c82aac
0a67e177-a0cf-49d8-8891-d9df56ced389,877cc6b9-2785-4578-ac7c-f0d442d3cc74,81ebe0d7-26c7-4229-8757-0c5a169dd725
620b3e1a-81b6-4334-8886-20c74948fa27,8c2c299a-2976-44ff-916c-e3422e31d328,5ce93f7b-ae4c-4eaa-8894-750f695c1984
0deb9faa-e959-4d96-97ac-4b0be4cea334,9a18e1a0-7043-4f7c-8df8-34b880879d1e,95012cba-2dea-454e-8f98-ec19aa041f4a
225d1129-f37a-42c0-86bc-0e4d4b8fe84a,69809cf9-a2d6-415a-9a8a-e11562fd16f2,57580685-3b3e-4b2c-833e-374f0a99df3e
34e54b66-4eaf-4ffd-9f0c-fe88fc054e7f,979d95d9-4e87-4a0d-8683-d397b82270bd,7aa38f60-43fa-4ba0-89fc-5080f0906e20
34d91f28-7259-46ea-bee9-85860ecf5559,c712d4ab-5294-4b74-a8d2-bed54b6fc4ee,865f1438-bc3c-4dce-9024-a83e511130c8
69e00c95-69e3-4d5e-b9a8-57f2d4d7d1e6,5cf759aa-9eea-4c6b-b18d-e4b90b19b1c3,c650df70-e765-4c9e-afdc-20e0ae29d72d
dc42eaeb-d2a9-435f-a811-b471fe8e58c1,ab7c0b12-f154-4ab7-8d5b-20559fd8364d,70664622-1e0a-4d1a-9eb2-03bdf2d5c88d
98435800-3a28-4841-bac1-961225a17c03,3bffcd30-aa75-4d5b-8b98-054f8512c0da,8d2a8340-bcb2-4f6f-ad0d-822f77483d26
91b0e887-074a-4c61-a4d2-126ce3262fc3,220640f3-f0a3-4755-b9e3-cc8fe43cb419,0ed32a09-9d6a-44f5-994f-a76bb8cbed43
40d0bd43-7fd7-45a2-b883-8e0f636d1478,6620bc73-86b3-4d41-9d20-2fafbdb60129,fff34490-c804-4854-975a-0497ba211f1c
a8e9b3ea-ba59-4bb6-b3d9-012008c205ee,4d834898-041f-4ec3-b796-0b853a7f53fb,6eaec6b9-0bb6-456f-a0f0-c54a0fdd301e
7733a30e-c16b-4602-85f1-bfef00316baf,ead9a91a-c6a3-4bd2-9a5f-4ed0cc84f5a3,8410748d-d66e-4ef4-8d0d-0e8d11b4ec3e
d47a2c8b-3f57-4bd2-bfea-cf9fd5bf1dec,d8162a77-eed9-4dfa-b997-e8c25757412e,bc30ae33-81ef-4a72-b8c5-c7e240a4792e
228d9b34-43d6-4060-878a-eedcac96fc2d,56200190-5917-47b2-a1c1-947f6684749f,d7f45398-bcf1-42ab-a2dc-a49cd719a471
b990adc8-93fe-432e-9f05-f2b63d0bd17c,ed589f55-f9ca-4334-9c18-fe1c651f5bd9,85f98e82-80b2-4818-b32a-2518607cebdc
f9b57c4f-dbe7-4e7d-b0d2-91d8e7715ba7,af3d2a70-b6b4-4d29-b8c0-4fc87873644a,e4463ff8-137a-4922-ad38-10f6624c9ac8
180b3e6f-2564-42bf-8a3f-e537438f5a9f,69826fac-4f07-45bf-9876-41d213c4e1b9,addd2298-737a-43e8-8e25-e2fe4c5872d9
847bdc3f-8fd1-4204-b2b5-d9abea17227e,3adab047-bb5e-4ebe-9726-2ccb5a0bb18b,005f0678-8b87-474a-9b31-11c2d3809005
1c8a4e26-d03a-4328-abcb-f41b22cfc229,e2dfd56e-3b4e-4495-85c0-c03228d2adfd,bcfdda84-f984-49ba-96b8-9833398eec81
db68b526-d410-4209-a124-98e39149411b,3adab047-bb5e-4ebe-9726-2ccb5a0bb18b,01301604-1db5-4ea2-9323-035fb316e4ee
f2a9ee37-b2d5-4172-aac4-3b3323868984,43ce4e0c-3dae-444f-9589-7dda7c5d6be0,0e4671e5-64da-4b0c-91dc-50e64f6febbf
c4903ace-5fde-4fd7-aee0-9cc99379c3dd,65a1db1c-9d45-42e4-8d3d-8ecb147338bf,e491fa40-6194-4b69-9fc9-ca8777d32da3
c8c079b8-66f2-4d1c-bf78-57939a077eab,45143d54-9c26-40e4-a937-957698021466,45de31aa-faa3-499c-a342-fcf400ea235c
a576e952-551f-4218-a97e-3d8b285ffb0e,b2bd66bc-982f-4210-a9ef-5e5fee4a3c0a,31e252f9-7ccd-404a-bc68-608934f86d58
eaca9c17-2a4a-48d8-9d41-d6b4784da34f,394d2663-733d-4395-84f3-a7243d63e771,dcb6bd7a-c873-44e3-9722-e4b3ed856f8c
e44174f8-44e7-4ef2-a4b8-ee9fbb309349,6fadd2f5-490f-4352-b8d0-a20730537b67,cc2058e0-f53b-463a-9409-76c0ca22d344
1076b40e-0cc3-4fa8-bac8-385c8fca2dea,94622f4a-0bdd-4093-958a-3dd83f86d144,dce93a07-0f07-4603-970c-32d2e26ddc80
f8a5efee-5521-441b-9ed9-5cde09fe9f58,1b422d58-2190-4e01-a583-48dabe84cf64,0f96a4ca-8a58-41d1-a83b-69cb47beaac7
085afe5d-8378-4d80-9cb1-3df4ccac3941,423fa238-e7e7-47e3-8e39-eae8425fe044,f268d9ae-0c1e-4634-9b3d-2f0a4e58eaed
e6f479a7-563e-4e43-9310-dbc244af266a,04bf1921-67b3-4f6e-ad7e-9b74a084f25a,055218e6-f8d8-4507-80bb-5412f1c59a3b
ad01e438-878e-4982-983c-56885967be50,877cc6b9-2785-4578-ac7c-f0d442d3cc74,8fc1fbe7-3f7d-4e59-a20f-befe0c3b1813
1e176f94-c09f-4fdd-ab9f-296c91fb5c33,b1573451-a10a-4510-851c-fbb43f527b42,45515f32-34ad-42ec-aa57-356ad9c81687
fb6ec58b-dea6-4532-a3d1-b0409eebc0b5,da690a54-c99e-4471-8dd6-45d5496ffb6d,cbccc019-b24e-44ac-9ed1-7abb37e2cb75
b040acd5-b16c-4d9c-b4a2-48ac20944c61,afd6fe9f-ece5-4f80-bb81-1e0da0ace5d3,3f2fc6e5-259b-4f4c-9488-2323542bc883
2c912e12-77ca-4bb6-926d-c5a116b78e4d,9bcc4956-3de8-45b2-81a2-70dd7173d55f,e8573c9a-5e17-4e3a-a852-f2e4cdb71da0
96f94a70-52f3-4c1b-b590-3644d598675b,2de5c783-5de0-4cd1-9cc9-8404fa66726b,a50f3f8e-d484-4fab-b642-60d0d45bbc0a
2dc00910-fceb-4b86-87f7-b092c64d2ae9,fbb65577-0066-4fb4-a4e9-89a3e63fee71,020f42ca-96a8-475f-9342-6cd2169d5c82
c7690e8b-1d6c-4855-ad88-d807dfd57d46,9daeed6a-8cee-4f7c-b562-731aa6c7f5d8,38e5ba7e-993f-4c5d-876a-0d9c83328a12
c0c7b808-d942-43d0-9ad0-0c16bcad97c6,36e6fd41-e0b7-489f-94b4-5999d3915c48,0006dcdb-5724-4de8-bd17-7e6d10e52108
9b191549-057e-4dad-9e82-83fbe5a8c326,2f23f4fe-f67b-468a-802b-60d6170d586b,9a2810ec-15fb-4066-83bf-b1b111097293
0c2bbc25-064e-483b-9970-c45206222138,55a6dd1c-2e73-4b7d-ac9d-5615f0bbd91e,fa35711c-7b26-4922-829e-89456c2818dd
debb7f46-f680-47eb-b65f-5837ac140c9e,dd837b82-b00b-499f-ba07-11309b452125,73d294cd-d727-44f8-ab89-53b0cacc9642
75f6e846-3e8c-4d3d-995c-ed7dbdb09efa,eb418ecf-9520-4641-98d1-841cb1a02e75,1e4741cb-11f9-44d2-9c49-21764ea88642
5bb3c556-0c83-429b-be14-aeec0ef94e60,9a18e1a0-7043-4f7c-8df8-34b880879d1e,e1f519ef-b86b-48b2-9232-489fdeb45f0f
7887b0b7-8bcd-4104-8a88-80aa52b0d37b,f9c034b1-c5aa-42c8-9ce4-5ac1d16d6a86,6de5471c-06c3-48db-81c6-8a618bc201f0
f03c7a96-70bb-4773-a3d4-1e8c63ba5502,da690a54-c99e-4471-8dd6-45d5496ffb6d,9754ef89-379c-4898-9220-b4623844baeb
258db2f6-d863-42fb-bfca-f863874e0a08,4d168da6-e461-4818-978c-e93aeb2022b9,fdb110d4-c0dc-4881-a1e9-0105bb2f35a5
b599285e-3bf3-464b-8b8d-58c3149aed11,52aab249-c6cd-4201-8dc6-2fbaafb7a569,e35264f5-8105-43f8-b021-cda2ec4ceaff
f74d7765-1b58-486d-95c8-c335dd238fee,d1f5573e-8b41-4711-91af-e1ee4a18495f,8160bc59-f647-4a97-921a-19cb550662a6
f6b578e5-6158-4bd1-a2d2-3d4e7071564f,11b87990-14ad-42a8-8d26-a11f1976ed47,d42bd2bf-dae8-4782-98cd-b5ba31fdc147
71578d3a-8a73-440f-88a7-6637f5073693,52aab249-c6cd-4201-8dc6-2fbaafb7a569,3b24425f-88c9-4157-92e1-8ab2a044520d
5e3d1a8f-96c5-48a2-8d51-45c8b7274f05,04ea7450-ec5a-4cb5-b98e-f1e241058f4b,ea5d70b6-ee1a-4e47-8736-33fc6adf7a89
f70cd678-d9cc-4c3d-b052-d0dabe949a3d,40f2de19-51af-4989-bc1c-e5d7e32e1c5d,b2057d95-7d19-4392-bd44-8be9d7104cd7
9a3b95bf-5bc0-4582-b477-52c98bd8c2e8,d8d4b97a-b3be-4b19-8331-ba2fe19c411e,ed6e99cc-3267-4da2-bfa4-1046b8b6e42d
ed00ab2e-93e1-41df-927e-eff7ba74e89d,0ca2f0a2-049f-4521-82fe-7f8c91fad3e4,281709c7-09c9-4525-9e22-ca016eefffcb
21f175bd-5e2a-4d59-b57d-eda8daba9d69,e6122812-6762-4d98-bc5b-6992f35d0d77,42b643bd-35da-4975-9aea-b2fb2b3c9ca4
adb97969-7b3b-46d9-b9e2-f54643c3e9f1,8765a4fd-75ff-46bf-89fd-ef622cdc7ec8,ccae705b-e922-45c8-9590-acde3610a7c9
d029e5d3-0f39-413b-8ec9-1258e4df03a2,bee4ae04-d428-46f9-89d4-27312873b3ec,81a39885-6872-47a0-a0be-be7312a0fa4a
467446c3-8b8b-4b2b-bfb7-e94b8ff3cfb1,1b422d58-2190-4e01-a583-48dabe84cf64,bee03b8f-25ee-46cd-b700-083e12c25084
57b21ae6-0bbe-412e-96e0-7742cb2b5751,04ea7450-ec5a-4cb5-b98e-f1e241058f4b,74a255b2-a195-47d8-b158-a03b6d1617b8
28556613-578f-4a10-8936-095c5a4f6583,3a3acb36-4eb7-4d62-a3a6-5a5e1b59b43c,f0e110e9-f4f3-4f11-babe-a4b0014eefe9
f1a9e49a-4086-465b-9c49-ccebc0f6df74,dd837b82-b00b-499f-ba07-11309b452125,a200d0dd-d193-4098-bdf5-4308c9a30b85
f0be99d1-b995-4b41-a413-4f7fa5cf5035,8765a4fd-75ff-46bf-89fd-ef622cdc7ec8,a8aae595-96a0-49e0-b057-5bb04da664bb
0d765dbf-d37e-4aa7-bd69-c98d91fb0bde,2f23f4fe-f67b-468a-802b-60d6170d586b,f6e42241-fad9-484a-84c7-df21621ce9c8
c4b1178a-64ac-4d2a-bec4-e8ed729ce960,49c5de5b-447d-49c1-aad0-d0eb72aa6804,54f99dc6-2101-4b7a-bb33-0ed5c5c9cfe4
c46695c7-e0e1-4c0d-9a90-b14daf66e6cb,5e925dc8-c6ea-4c39-a30a-d9ee5a71822a,fc6c4e60-cd8e-453b-813f-ea99df56e3e7
07787f1e-1351-4e2d-9058-3fbdebbfe584,e2d3c9bb-e0cf-4362-9911-b520586dad88,f950e292-a62c-4e9f-9fff-6417e341ed6d
2a705254-d7d4-44bf-9c44-cdecc017ea6f,1770a96b-49b4-4610-b2c2-3b86e48ad574,890e83cb-a63e-4dc8-a6a8-b5d0b4aa8699
134562c0-1224-4d94-8edb-b91564d67ab5,9ce74aba-63f9-4626-8512-3d8a6a272220,d3b0c1da-c933-48d8-8a2e-61b3f145e06d
2b876933-8f8a-49d2-838a-440a20d4f88a,0fe6d177-b7a9-4f2a-90be-b0d4cf9d5a1e,7557fd51-1033-42c3-acdf-72d4d08dfa3a
0d8c204c-520c-4085-982c-305cd5cc5853,a0d9de91-7e4c-4e24-ba4c-ca113fa8b82a,725a9be6-4180-4e44-84c5-50a483fa3a73
e27c1c7c-d7e0-42e2-9ab2-7121891c27aa,cfeb773a-a2f2-4562-8b3a-a65d77b91541,979b4bbf-2940-47fd-bd97-ee5ab27b7dcb
5e9d9ec7-00e1-4551-b5e4-140f647d6f1e,a5db7a42-e2dc-43b7-bd7b-00a9771cb763,83fc2dc8-0d33-4c05-b8b9-7218102e96e5
ecdab53b-d66d-4904-82ba-94982a14a3b9,9bcc4956-3de8-45b2-81a2-70dd7173d55f,b30bc87c-3314-44d8-b312-f2941d5756dc
86b1963b-a1ed-45df-86ee-fc36a8c9a53a,3149a334-ebfc-4bf8-95e3-50cdf2aeb014,fb64cc3e-e554-42e0-9baf-ca1a65805ef9
f4df2aa2-7cd4-427f-bf7d-633d0eedccc0,e1ab434d-8a25-46e6-9a89-76a376470557,b930bb01-d6b4-4244-949e-dc237c7b169c
d26e0eed-d478-4b82-ae37-df9c00c53b76,a68af413-501a-4fb9-8612-8e0c43ea225e,fcd4e6d2-5ac8-4fab-8e9b-1b8cf2d4f725
a7ba8e1e-6fc2-4a56-bc69-b4838c812556,9731e68d-6bd1-4064-a197-5a2d687a667e,35e6dc9c-8eb2-49bc-8799-e4976ab27416
dafeb4e4-2c10-450d-a2bf-2e59d7858ccc,a0d9de91-7e4c-4e24-ba4c-ca113fa8b82a,f284d9ff-faf5-4765-a5ac-48bc556f15df
8b328adb-330a-42bb-b3ae-59bb40accbe1,2dafe10a-0e8e-4d2e-8f80-cca1820d113e,a4f1c3d8-05a5-4c41-b0c7-b7c886f5c0e3
ccecf0ee-920c-4b27-9005-2367e87df542,c5161f1d-c7f2-46ee-95b2-47412a7b57ac,b8062c54-8a5c-4796-bcf7-434d12cae559
b178a545-cc9b-486d-983e-d45e0ec5469b,af3d2a70-b6b4-4d29-b8c0-4fc87873644a,a38bb8b4-e139-4725-8aa5-8f37b61da208
7709b636-534c-4682-b3d5-0934c02792ec,a0f91afa-a3f5-4f10-b93a-7bc3afbf82e6,56a3e032-b762-4ad8-8e13-c5db2606a3f3
f4972a33-f786-4445-85df-69bb086f1369,af8cb598-19c8-4f3e-963f-4ee478e69aad,4394153e-c72e-489f-b664-767b6354acd6
74c826c3-ab46-433b-8cb7-f9aaf270a462,175aed35-b3b0-4547-9bc5-023840bb2fc0,75d299dd-f337-4776-8b08-c39fb8ed3fa4
dcd604e4-238d-4d5c-9e6b-28a376a47392,97688c8a-7bf8-4e86-9466-f72969341357,3865808e-458d-415f-b7e2-bcffacea3195
477c9af3-8f91-459e-9cd4-0a01518559b8,05d753b6-32c5-4386-b890-dafb8dce785c,7dee9245-6c75-4c05-8d76-07e823545ac1
